,attributes.Good For.latenight,attributes.Outdoor Seating,attributes.Alcohol,attributes.Parking.lot,business_id,attributes.Good For.brunch,categories,attributes.Waiter Service,name,attributes.Parking.street,attributes.Price Range,attributes.Good For.breakfast,attributes.Parking.garage,review_count,state,attributes.Accepts Credit Cards,attributes.Good For.lunch,attributes.Parking.valet,attributes.Take-out,full_address,attributes.Good For.dessert,attributes.Takes Reservations,attributes.Delivery,open,city,stars,type,latitude,attributes.Good For.dinner,longitude,attributes.Good for Kids,attributes.Parking.validated,attributes.Attire,attributes.Good For Groups,neighborhoods
79,False,False,full_bar,True,PEHJjxdw11TGFma9Zhz3ng,False,"['Restaurants', 'Italian']",True,Red Devil Italian Restaurant & Pizzeria,False,2.0,False,False,131,AZ,True,False,False,True,"3102 E McDowell Rd
Phoenix, AZ 85008",False,True,False,True,Phoenix,4.0,business,33.466124,True,-112.015464,True,False,casual,True,[]
80,False,,none,False,zU8IfotOLryhaz5okWx6cA,False,"['Seafood', 'Fish & Chips', 'Restaurants']",False,Pete's Fish & Chips,False,1.0,False,False,5,AZ,True,False,False,True,"3715 E Van Buren St
Phoenix, AZ 85008",False,False,False,False,Phoenix,3.0,business,33.4509955,False,-112.0013904,True,False,casual,True,[]
81,False,True,none,False,h2ewvzx8enIwYhNbtIpcZw,False,"['Sandwiches', 'Restaurants']",False,Gateway Cafe,False,1.0,False,False,6,AZ,True,True,False,True,"410 N 44th St Ste 180
Phoenix, AZ 85008",False,False,True,True,Phoenix,2.5,business,33.4528001,False,-111.9898455,True,False,casual,True,[]
82,False,False,beer_and_wine,True,xfk9eY8gmwn8qsbyd-W6lQ,False,"['Barbeque', 'Restaurants']",False,Honey Bear's BBQ,False,1.0,False,False,177,AZ,True,True,False,True,"5012 E Van Buren St
Phoenix, AZ 85008",False,False,True,True,Phoenix,3.0,business,33.4514039,False,-111.973603,True,False,casual,True,[]
83,True,False,none,True,_gXpjRIjb5fv5f5IVGXvsw,True,"['Fast Food', 'Restaurants']",False,Del Taco,False,1.0,False,False,24,AZ,True,False,False,True,"1628 N 44th St
Phoenix, AZ 85008",False,False,False,True,Phoenix,3.0,business,33.466688,False,-111.987753,True,False,casual,True,[]
84,False,False,none,True,11TvD4sCfA8GEqLDANpbSQ,False,"['Mexican', 'Restaurants']",True,Los Jarritos Restaurant,False,1.0,False,False,14,AZ,False,True,False,True,"4630 E Van Buren St
Phoenix, AZ 85008",False,False,False,True,Phoenix,3.5,business,33.4513465,False,-111.9810889,True,False,casual,True,[]
85,False,False,none,True,ZAgPh4v-oOb1g6cdlkKI0g,False,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",False,Phoenix House Of Pizza And Subs,True,1.0,False,False,13,AZ,True,True,False,True,"326 N 48th St
Phoenix, AZ 85008",False,True,False,True,Phoenix,3.5,business,33.4518,False,-111.9789,True,False,casual,True,[]
86,False,False,beer_and_wine,True,2unQHR9uaRxk3dsW6f3MGA,False,"['Chinese', 'Restaurants']",True,Lao Ching Hing,False,2.0,False,False,49,AZ,True,True,False,True,"Cofco Chinese Cultural Ctr
668 N 44th St
Phoenix, AZ 85008",False,True,False,False,Phoenix,3.0,business,33.4552907,True,-111.9878697,True,False,casual,True,[]
87,False,False,none,False,4rcOm0NnQkBanyS5g7TSNg,False,"['Mexican', 'Restaurants']",False,El Nuevo Taquito,False,1.0,False,False,5,AZ,True,False,False,True,"3237 E McDowell Rd
Phoenix, AZ 85008",False,False,False,True,Phoenix,4.0,business,33.465718,False,-112.0112336,True,False,casual,True,[]
88,False,False,beer_and_wine,True,s87D-mtAuJ8BluKgYYsXGw,False,"['Mexican', 'Restaurants']",True,El Nopalito,False,1.0,False,False,49,AZ,True,True,False,True,"2831 N 24th St
Phoenix, AZ 85008",False,False,False,True,Phoenix,4.0,business,33.4796892,False,-112.0297946,True,False,casual,True,[]
89,False,False,full_bar,True,yQONzVpX-DEpGSuKMIov6A,False,"['Chinese', 'Restaurants']",True,Szechwan Palace,False,2.0,False,True,194,AZ,True,True,False,True,"Cofco Chinese Cultural Center
668 N 44th St, Ste 108
Phoenix, AZ 85008",False,True,False,True,Phoenix,3.5,business,33.4554481,False,-111.9884856,True,False,casual,True,[]
90,False,False,none,False,9tefv6uPxoHhp_OlQQJVXA,False,"['Chinese', 'Restaurants']",True,Canton Wong,False,1.0,False,False,11,AZ,True,False,False,True,"2545 N 32nd St
Phoenix, AZ 85008",False,False,True,True,Phoenix,2.5,business,33.4766277,False,-112.0128996,True,False,casual,False,[]
91,False,False,none,True,Um5VnQXli9IwplV2rmgggg,False,"['Buffets', 'Restaurants']",True,Souper Salad,False,1.0,False,False,41,AZ,True,True,False,True,"2651 N 44th St
Phoenix, AZ 85008",False,False,False,True,Phoenix,3.0,business,33.478444,False,-111.9864838,True,False,casual,True,[]
92,False,True,none,True,_8Y-XNHmQ76xmxUQIrn0sA,False,"['Sandwiches', 'Restaurants']",False,Blimpie,False,1.0,False,False,19,AZ,True,True,False,True,"2303 N 44th St
Ste 16
Phoenix, AZ 85008",False,False,False,True,Phoenix,4.0,business,33.4736745,False,-111.9862587,True,False,casual,True,[]
93,False,False,none,True,rAb_wfdKKPPbcIysjYcW4A,True,"['Mexican', 'Restaurants']",True,Pozoleria Guerrero,False,1.0,False,False,13,AZ,True,False,False,True,"2801 E Van Buren St
Phoenix, AZ 85008",False,False,False,True,Phoenix,4.0,business,33.450927,False,-112.0211988,True,False,casual,True,[]
94,True,False,full_bar,True,hzUOqxpcnYYBgLlrgvjQYQ,False,"['Bars', 'American (Traditional)', 'Burgers', 'Nightlife', 'Sports Bars', 'Restaurants']",True,Applebee's,False,2.0,False,False,74,AZ,True,False,False,True,"2547 N 44th St
Phoenix, AZ 85008",False,False,False,True,Phoenix,2.0,business,33.4764103,False,-111.9864526,True,False,casual,True,[]
95,False,False,none,True,5UBAWhxukaPrc_0DalT-3w,False,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",False,Taco Bell,False,1.0,False,False,13,AZ,True,True,False,True,"2601 North 44th Street
Phoenix, AZ 85008",False,False,False,True,Phoenix,3.0,business,33.476956,False,-111.986944,True,False,casual,True,[]
96,False,False,full_bar,True,jzPMl-NoB5F2fwoHX3hN8A,False,"['Mexican', 'Restaurants']",True,Macayo's Mexican Restaurants,False,2.0,False,False,173,AZ,True,True,False,True,"4001 N Central Ave
Phoenix, AZ 85012",False,True,False,True,Phoenix,3.0,business,33.4926708,False,-112.0734808,True,False,casual,True,[]
97,False,True,none,True,I4L_MJOZsnux3xCU2bLP8Q,False,"['Breakfast & Brunch', 'American (New)', 'Restaurants']",False,Cranberry Hills Eatery & Catering,True,1.0,True,False,24,AZ,True,True,False,True,"3003 N Central Ave
Ste 118
Phoenix, AZ 85012",False,False,True,True,Phoenix,3.5,business,33.4827511,False,-112.0734569,True,False,casual,True,[]
98,False,True,beer_and_wine,True,JN2qXIuDXnV2d8WnSqd28A,False,"['Italian', 'Pizza', 'Sandwiches', 'Restaurants']",True,Streets of New York,False,2.0,False,False,70,AZ,True,True,False,True,"214 E Camelback Rd
Phoenix, AZ 85012",False,True,True,True,Phoenix,3.0,business,33.5095515,False,-112.0701304,True,False,casual,True,[]
99,False,False,none,False,KIbFaBrZDX7rrYJInkv5Kg,False,"['Mexican', 'Restaurants']",False,Del Taco,False,1.0,False,False,28,AZ,True,False,False,True,"305 E Thomas Rd
Phoenix, AZ 85012",False,False,False,True,Phoenix,3.0,business,33.4796364,False,-112.0690845,True,False,casual,True,[]
100,False,True,beer_and_wine,True,-AAig9FG0s8gYE4f8GfowQ,False,"['Pizza', 'Italian', 'Sandwiches', 'Restaurants']",True,Pane Bianco,True,2.0,False,False,437,AZ,True,True,False,True,"4404 N Central Ave
Phoenix, AZ 85012",False,True,False,True,Phoenix,4.0,business,33.5006213,False,-112.0743113,True,False,casual,True,[]
101,False,True,none,False,SfrBXbRdNB_gqPkIgJyKCg,False,"['Food', 'Coffee & Tea', 'American (New)', 'Sandwiches', 'Restaurants']",False,Bitter Creek Cafe,False,2.0,True,True,13,AZ,True,False,False,True,"1331 N 7th St
Phoenix, AZ 85006",False,False,True,True,Phoenix,4.0,business,33.4633481,False,-112.0640507,True,False,casual,True,[]
102,False,True,none,True,7Jmri1RCl9Ksmpi5EoIOZQ,False,"['Sandwiches', 'Restaurants']",False,Duck & Decanter,False,1.0,False,False,23,AZ,True,True,False,True,"3111 N Central Ave
Ste 110
Phoenix, AZ 85012",False,False,True,True,Phoenix,4.0,business,33.484705,False,-112.07333,True,False,casual,True,[]
103,True,True,full_bar,True,3xEB9FyFXolq1b_Qn_BFtg,False,"['Pubs', 'Bars', 'Nightlife', 'British', 'Restaurants']",True,George & Dragon Restaurant,False,2.0,False,False,292,AZ,True,False,False,True,"4240 N Central Ave
Phoenix, AZ 85012",False,True,False,True,Phoenix,3.5,business,33.4978019,False,-112.074054,False,False,casual,True,[]
104,False,False,none,True,SkNUbFJiJtbZjY-S_S0u7g,False,"['Breakfast & Brunch', 'Restaurants']",True,The Good Egg - Uptown,False,1.0,True,False,71,AZ,True,False,False,True,"50 E Camelback Rd
Phoenix, AZ 85012",False,False,False,False,Phoenix,3.5,business,33.5096052184,False,-112.07196136,True,False,casual,True,[]
105,,,,,VZYMInkjRJVHwXVFqeoMWg,,"['Fast Food', 'Restaurants']",,Jack-In-the-Box,,1.0,,,7,AZ,True,,,True,"3215 N Central Ave
Phoenix, AZ 85012",,False,False,True,Phoenix,3.5,business,33.486194,,-112.073895,True,,casual,False,[]
106,True,False,none,True,g4Eit1EeeEGhTVik6AWYsA,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Wendy's,False,1.0,True,False,23,AZ,True,True,False,True,"301 E Indian School Rd
Phoenix, AZ 85012",False,False,False,True,Phoenix,1.5,business,33.4945129,False,-112.0689256,True,False,casual,True,[]
107,False,False,none,False,cIwMq5KNq0ASQzoTP1dE9Q,False,"['Event Planning & Services', 'American (Traditional)', 'Caterers', 'Comfort Food', 'Restaurants']",False,Boston Market,False,1.0,False,False,20,AZ,True,True,False,True,"5101 N Central Ave
Phoenix, AZ 85012",False,False,False,False,Phoenix,4.0,business,33.5107343896,False,-112.073318522,True,False,casual,True,[]
108,False,True,none,True,OkXpdUozVS3vjSRtCoSIvw,False,"['Fast Food', 'Restaurants', 'Italian']",False,Fusilli's,False,1.0,False,False,11,AZ,True,False,False,True,"3110 N Central Ave Ste 107
Phoenix, AZ 85012",False,,,False,Phoenix,2.5,business,33.4841425,False,-112.0746935,,False,,,[]
109,True,False,full_bar,True,cjUmPLRT43wN9Z87A9BOpg,False,"['Bars', 'American (Traditional)', 'Nightlife', 'Steakhouses', 'Sports Bars', 'Restaurants']",True,Applebee's,False,2.0,False,False,85,AZ,True,False,False,True,"2 E Camelback Rd
Phoenix, AZ 85012",False,False,False,True,Phoenix,2.5,business,33.5095681227,False,-112.073327447,True,False,casual,True,[]
110,False,False,none,True,UWrB5H3G-hhiHMy3iKV2ew,False,"['Cheese Shops', 'Food', 'Specialty Food', 'Delis', 'Sandwiches', 'Restaurants']",False,Cheese 'n Stuff,False,1.0,False,False,85,AZ,True,True,False,True,"5042 N Central Ave
Phoenix, AZ 85012",False,False,False,True,Phoenix,4.5,business,33.5102286,False,-112.0741357,True,False,casual,False,[]
111,False,False,beer_and_wine,True,-3WVw1TNQbPBzaKCaQQ1AQ,False,"['Chinese', 'Restaurants']",True,China Chili,True,2.0,False,False,320,AZ,True,True,False,True,"302 E Flower St
Phoenix, AZ 85012",False,True,False,True,Phoenix,4.0,business,33.4859173,False,-112.0690737,True,False,casual,True,[]
112,False,False,none,True,wTiQXYB9fE9rcSZDsZgbtQ,False,"['Vegetarian', 'Buffets', 'Salad', 'Restaurants']",False,Sweet Tomatoes,False,2.0,False,False,64,AZ,True,True,False,True,"52 East Camelback Rd.
Phoenix, AZ 85012",False,False,False,False,Phoenix,3.5,business,33.5096666571,False,-112.071740126,True,False,casual,True,[]
113,False,True,none,True,L19_1cG2ALVjdBQ456h26A,False,"['Fast Food', 'Japanese', 'Restaurants']",False,Yoshi's Restaurant,False,1.0,False,False,38,AZ,True,True,False,True,"4050 N Central Ave
Phoenix, AZ 85012",False,False,False,True,Phoenix,3.0,business,33.4940597,True,-112.0741454,True,False,casual,True,[]
114,False,True,none,True,zZmhEpiVpRfFQid87-pcOQ,False,"['Food', 'Ice Cream & Frozen Yogurt', 'Fast Food', 'Restaurants']",False,Dairy Queen,False,1.0,False,False,22,AZ,True,False,False,True,"5050 N Central Ave
Phoenix, AZ 85012",True,False,False,True,Phoenix,3.5,business,33.5104095391,False,-112.074047388,True,False,casual,False,[]
115,False,False,none,False,OCmmPs_5NBt65ZY7OuG-lA,False,"['Sandwiches', 'Restaurants']",False,Sam's Deli Mart,False,1.0,False,False,3,AZ,True,False,False,True,"3300 N Central Ave Lbby
Phoenix, AZ 85012",False,False,False,True,Phoenix,4.0,business,33.6483174,False,-112.1193731,True,False,casual,True,[]
116,False,True,none,False,WPSM_oTPceoSnwqQWfAsdg,False,"['Mexican', 'Restaurants']",False,Qdoba Mexican Grill,False,1.0,False,False,34,AZ,True,True,False,True,"3110 N Central Ave
Ste 183
Phoenix, AZ 85012",False,False,False,False,Phoenix,3.0,business,33.4833078593,False,-112.075009831,True,False,casual,True,[]
117,False,,,False,5W0WLaM5gue42MQPpcB0lw,False,"['Delis', 'Restaurants']",,Katz Delicatessen & Sandwich Shop,False,1.0,False,False,5,AZ,True,False,False,True,"5144 N Central Ave
Phoenix, AZ 85012",False,,,False,Phoenix,3.0,business,33.5126276,False,-112.0740912,True,False,casual,True,[]
118,,True,beer_and_wine,True,3UMcsN9IjoeV8JZvC4apag,,"['Food', 'Bars', 'Breweries', 'Nightlife', 'Restaurants']",,Sun Up Brewing,False,2.0,,False,264,AZ,True,,False,,"322 East Camelback Rd
Phoenix, AZ 85012",,,,True,Phoenix,3.5,business,33.5094995,,-112.0687616,,False,,True,[]
119,,,,False,yaTx8l9SrM0qR3Zcdnw5rw,,"['Breakfast & Brunch', 'Restaurants']",True,Le Peep Restaurant On Central,False,1.0,,False,3,AZ,,,False,True,"3838 N Central Ave Ste P6
Phoenix, AZ 85012",,,False,False,Phoenix,3.5,business,33.4915301,,-112.0755533,True,False,casual,True,[]
120,False,False,none,False,kUGgkYxXxHDhD6mtpQdUNQ,False,"['Sandwiches', 'Pizza', 'Chicken Wings', 'Restaurants']",,Domino's Pizza,False,2.0,False,False,12,AZ,True,False,False,True,"914 E Camelback Rd
Phoenix, AZ 85014",False,,True,True,Phoenix,3.0,business,33.5095292,False,-112.0609579,,False,,,[]
121,False,False,beer_and_wine,True,DeAnVirgOxQnI36V1W158A,False,"['Mexican', 'Restaurants']",True,Juan's Authentic Mexican Food,False,1.0,False,False,125,AZ,True,True,False,True,"1516 E Thomas Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,4.0,business,33.4804917,False,-112.0490225,True,False,casual,True,[]
122,False,True,full_bar,True,ML1RJdeZ7bbfMrHvJ7m99A,False,"['Italian', 'Pizza', 'Restaurants']",True,Oregano's Pizza Bistro,False,2.0,False,False,346,AZ,True,True,False,True,"1008 E Camelback Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,4.0,business,33.5094801,False,-112.0601964,True,False,casual,True,[]
123,False,False,none,False,nrb_PRgJB-ZOVLD07fikJQ,False,"['Burgers', 'Fast Food', 'Restaurants']",False,Jack in the Box,False,1.0,False,False,6,AZ,True,False,False,True,"6351 N 7th St
Phoenix, AZ 85014",False,False,False,True,Phoenix,2.0,business,33.5306963,False,-112.064714,True,False,casual,True,[]
124,False,,,,lFs2xPJ6Nngi6DnHfsX4qA,False,"['Burgers', 'Fast Food', 'Restaurants']",,McDonald's,,1.0,False,,3,AZ,True,False,,True,"926 E Indian School Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,2.0,business,33.4951243,False,-112.0618092,True,,casual,True,[]
125,False,True,none,True,-S7aL8dVIiXjCdbTZVn8uA,False,"['Kosher', 'Pizza', 'Restaurants']",False,Manhattan Pizzeria and Subshop,False,1.0,False,False,22,AZ,True,True,False,True,"5224 N 7th St
Phoenix, AZ 85014",False,False,True,True,Phoenix,3.5,business,33.5139355,True,-112.0652187,True,False,casual,True,[]
126,False,False,,True,FltN1Hnw4n7BORXJH1kaeg,False,"['Greek', 'Mediterranean', 'Middle Eastern', 'Restaurants']",True,Mediterranean House,False,2.0,False,False,7,AZ,True,False,False,True,"1588 E Bethany Home Rd
Phoenix, AZ 85014",False,,,False,Phoenix,4.0,business,33.523734,False,-112.0479747,False,False,casual,True,[]
127,False,False,beer_and_wine,True,AkOruz5CrCxUmXe1p_WoRg,False,"['Asian Fusion', 'Italian', 'Japanese', 'Restaurants']",True,Cherryblossom Noodle Cafe,False,2.0,False,False,683,AZ,True,True,False,True,"914 E Camelback Rd
Phoenix, AZ 85014",False,True,False,True,Phoenix,4.0,business,33.5095292,True,-112.0609579,True,False,casual,True,[]
128,True,False,none,True,kIvIqHvvFOc6aCutFYIvNg,False,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']",False,Taco Bell,False,1.0,False,False,15,AZ,True,False,False,True,"1501 E Bethany Home Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,2.5,business,33.523756,False,-112.049638,True,False,casual,True,[]
129,False,False,full_bar,True,3CSaqRNvYg7ZdN2zwxwzVw,False,"['Bars', 'Seafood', 'Wine Bars', 'Nightlife', 'Italian', 'Restaurants']",True,Christo's Ristorante,True,2.0,False,False,94,AZ,True,False,False,True,"6327 N 7th St
Phoenix, AZ 85014",False,True,False,True,Phoenix,4.0,business,33.529845,True,-112.064704,False,False,casual,True,[]
130,False,True,none,True,FW2Z4ll4zSOEDAJX9-wBZA,False,"['Hot Dogs', 'Sandwiches', 'Restaurants']",False,The Great Dane Restaurant,False,1.0,False,False,36,AZ,True,True,False,True,"6219 N 7th St
Phoenix, AZ 85014",False,False,False,True,Phoenix,4.0,business,33.52812,False,-112.0646901,True,False,casual,True,[]
131,True,True,none,True,XcwbN5fDlyl8qCttcdDGKA,False,"['Mexican', 'Restaurants']",False,Rolberto's,False,1.0,False,False,16,AZ,True,False,False,True,"5032 N 7th St
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.5,business,33.5102487,False,-112.0652928,True,False,casual,False,[]
132,False,False,full_bar,True,VlG9qxAc4d0em2djaU__xw,False,"['Mexican', 'Restaurants']",True,Jordan's Mexican Food,False,2.0,False,False,52,AZ,True,True,False,True,"6247 N 7th St
Phoenix, AZ 85014",False,True,False,True,Phoenix,3.5,business,33.5289148,False,-112.064517,True,False,casual,True,[]
133,False,False,none,True,naUFPFYH2CqHtTrV3IAJrQ,False,"['Buffets', 'Chinese', 'Restaurants']",True,Crown China Super Buffet,False,1.0,False,False,17,AZ,True,True,False,True,"5505 N 7th St
Phoenix, AZ 85014",False,True,False,False,Phoenix,2.5,business,33.5167768,True,-112.0646478,True,False,casual,True,[]
134,False,False,none,True,W8WyVVxinyRjzP8gJa7ILg,False,"['Japanese', 'Restaurants']",False,Tokyo Express,False,1.0,False,False,35,AZ,True,True,False,True,"914 E Camelback Rd
Ste 5
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.0,business,33.5095292,False,-112.0609579,True,False,casual,True,[]
135,False,True,none,True,PxeX1M8WtyPxX1MuuGIh-g,False,"['Sandwiches', 'Delis', 'Breakfast & Brunch', 'Restaurants']",True,Scott's Generations Restaurant & Delicatessen,False,2.0,False,False,176,AZ,True,True,False,True,"5539 N 7th St
Ste 108
Phoenix, AZ 85014",False,True,True,True,Phoenix,3.5,business,33.5184314,False,-112.0641262,True,False,casual,True,[]
136,False,False,beer_and_wine,True,auorqdHiATGZHVd-sd79ZQ,False,"['Italian', 'Pizza', 'Restaurants']",True,Pizza Heaven Bistro,False,2.0,False,False,241,AZ,True,True,False,True,"5150 N 7th St
Phoenix, AZ 85014",False,True,True,True,Phoenix,4.0,business,33.5124076744,True,-112.065353394,True,False,casual,True,[]
137,False,False,full_bar,True,MEraJIKYztC7IOzYwMe86g,False,"['Restaurants', 'Pizza', 'Italian']",True,Raimondo's,False,2.0,False,False,16,AZ,True,False,False,True,"502 W Camelback
Phoenix, AZ 85013",False,,False,False,Phoenix,3.5,business,33.5102274,True,-112.0806121,True,False,casual,True,[]
138,False,True,none,True,3ZVG1MSRuvheqZ4gOioQVw,False,"['Barbeque', 'Restaurants']",False,Rack Shack BBQ,False,2.0,False,False,5,AZ,True,False,False,True,"1019 E Indian School Rd
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.0,business,33.4942339,False,-112.0597411,True,False,casual,True,[]
139,False,False,none,True,FKHv7FkblONv9qqBndJUrg,True,"['Breakfast & Brunch', 'American (Traditional)', 'Restaurants']",True,Denny's,False,1.0,True,False,52,AZ,True,False,False,True,"5002 North Seventh St
Phoenix, AZ 85014",False,False,False,True,Phoenix,3.0,business,33.5094973533,False,-112.065289682,True,False,casual,True,[]
140,False,False,beer_and_wine,True,od49_DFUJY9louGx80My-A,False,"['Buffets', 'Mexican', 'Restaurants']",True,Pancho's Mexican Buffet,False,1.0,False,False,27,AZ,True,True,False,True,"1003 E Indian School Rd
Phoenix, AZ 85014",False,False,False,False,Phoenix,2.5,business,33.4943842,True,-112.0606304,True,False,casual,True,[]
141,,,,False,t30Ua_mSiClnpBqud84ygw,,"['Buffets', 'Chinese', 'Restaurants']",,Imperial Garden Chinese Buffett,False,1.0,,False,3,AZ,,,False,,"1575 E Camelback Rd
Phoenix, AZ 85014",,,,False,Phoenix,3.0,business,33.5089548,,-112.0483091,,False,casual,True,[]
142,False,True,none,True,lHKS896yFkmAuWyFnbNP3A,False,"['Kosher', 'Italian', 'Pizza', 'Restaurants']",False,King Solomon's Pizza,False,1.0,False,False,17,AZ,True,True,False,True,"4810 N 7th St
Phoenix, AZ 85014",False,False,False,False,Phoenix,4.5,business,33.5080653,True,-112.065452,True,False,casual,True,[]
143,False,True,full_bar,True,LzpR_jE6VIutJ08s2cdRrw,False,"['French', 'Restaurants']",True,Coup Des Tartes,False,3.0,False,False,214,AZ,True,False,False,,"4626 N 16th St
Phoenix, AZ 85016",False,True,False,False,Phoenix,4.0,business,33.504777,True,-112.047846,False,False,casual,True,[]
144,False,True,full_bar,True,0K35eGvzVRZEirNo5v_WfA,False,"['Mexican', 'Restaurants']",True,Ajo Al's Mexican Cafe,False,2.0,False,False,97,AZ,True,True,False,True,"5101 N 16th St
Phoenix, AZ 85016",False,True,False,True,Phoenix,3.5,business,33.5113051,False,-112.0471421,True,False,casual,True,[]
